text,category,date-received,sender,sender_category,label
"Makakuha ng 200% bonus sa araw-araw na deposito
g4b67jh.bid",smishing,2024-03-21 18:38:33.132,+63985****508,Personal_Mobile,1
"Makakuha ng 200% bonus sa araw-araw na deposito
g1b68jh.bid",smishing,2024-03-21 04:49:43.760,+63950****743,Personal_Mobile,1
"17v7sf.bid Makipag-ugnayan sa CSR, ibahagi ang grupo, makatanggap ng 18p nang libre, at manalo ng grand prize na 200K",smishing,2024-03-20 15:12:51.594,+63950****964,Personal_Mobile,1
luckph.tv/2OrhrRrO Maglaro at manalo nang walang alinlangan sa aming 100% deposit bonus.,smishing,2024-03-20 05:25:18.084,+63985****800,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-19 16:07:07.760,+63910****552,Personal_Mobile,1
bonusph.tv/ftj Boost your game with our free deposit money. Perfect for your winning start.,smishing,2024-03-19 14:49:47.878,+63951****871,Personal_Mobile,1
"Makakuha ng 200% bonus sa araw-araw na deposito
g4b67jh.bid",smishing,2024-03-19 13:58:06.878,+63910****823,Personal_Mobile,1
"phluck.tv/5oZT Walang hulog, walang alala. Dito, libreng pera para sa masayang paglalaro.",smishing,2024-03-19 12:57:47.226,+63985****202,Personal_Mobile,1
"winph.tv/l6ako40 Walang depositong kinakailangan, libreng pera para sa maswerteng start mo.",smishing,2024-03-19 01:18:57.737,+63981****324,Personal_Mobile,1
Mark your calendars for March 20! Join the PAYDAY BONANZA! Win free 999p on WinningPlus! Enjoy Weekend High Jackpot Rates & Get Free 588p+388p on WinPlus6.tv,smishing,2024-03-18 23:52:04.673,+63981****296,Personal_Mobile,1
"Finally Pinoy Slot Fiesta Arrived Philipines! Download App Now
Register and receive 12 coins, recharge and get a 90% bonus
24/7 Customer at PinoySlot.tv",smishing,2024-03-18 10:39:47.259,+63912****659,Personal_Mobile,1
slotsph.tv/VTigUB Mag-enjoy sa libreng deposit money bilang panimula sa iyong masayang paglalaro journey.,smishing,2024-03-18 09:24:37.397,+63981****876,Personal_Mobile,1
"No.1 Online kingdom ng PINAS, may MILYONG kampyon kada araw! Dito yan sa PanaloKa, claim 316% bonus now! PanaloKa.tv",smishing,2024-03-18 05:58:17.657,+63951****767,Personal_Mobile,1
"bonusph.tv/QqxR Double ang iyong deposito, double ang fun. Kunin ang 100% deposit bonus ngayon.",smishing,2024-03-18 05:49:56.500,+63981****525,Personal_Mobile,1
phluck.tv/hIJ4wy Doblehin ang saya at panalo! 100% deposit bonus sa iyong una. Mag-register na.,smishing,2024-03-18 02:15:14.248,+63985****208,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-17 23:46:26.903,+63985****017,Personal_Mobile,1
Mark your calendars for March 20! Join the PAYDAY BONANZA! Win free 999p on WinningPlus! Enjoy Weekend High Jackpot Rates & Get Free 588p+388p on WinPlus6.tv,smishing,2024-03-17 22:21:54.558,+63981****769,Personal_Mobile,1
Mark your calendars for March 20! Join the PAYDAY BONANZA! Win free 999p on WinningPlus! Enjoy Weekend High Jackpot Rates & Get Free 588p+388p on WinPlus6.tv,smishing,2024-03-17 22:01:40.071,+63951****782,Personal_Mobile,1
slotsbet.tv/4s0 Maglaro at manalo ng mas malaki sa aming 100% deposit bonus. Sali na sa link.,smishing,2024-03-17 05:25:13.028,+63981****059,Personal_Mobile,1
betslotsph.tv/KBKGnhr I-double ang halaga ng iyong deposito! 100% deposit bonus para sa unang pagkakataon.,smishing,2024-03-17 05:09:49.891,+63981****492,Personal_Mobile,1
luckph.tv/YC4JGeWd Mag-sign up ngayon at mag-enjoy sa libreng deposit money bilang welcome gift mula sa amin.,smishing,2024-03-17 03:06:49.076,+63981****112,Personal_Mobile,1
luckwin.tv/8E5 Enjoy extra money in your bankroll with our 100% deposit bonus. Make your deposit now.,smishing,2024-03-17 03:04:50.449,+63981****567,Personal_Mobile,1
"Seeking Sunday thrills? GoJackpot awaits! Win 50,000 in JILI SLOTS Tournament! New members, enjoy 1000p & First Deposit Bonus 177p at GoJackpotph20.icu",smishing,2024-03-17 00:20:42.125,+63981****976,Personal_Mobile,1
luckwin.tv/4aZ5tG Enjoy extra money in your bankroll with our 100% deposit bonus. Make your deposit now.,smishing,2024-03-16 12:34:36.733,+63946****420,Personal_Mobile,1
"betslotsph.tv/paf Mag-sign up at mag-enjoy sa 100% deposit bonus. Dobleng saya, dobleng panalo.",smishing,2024-03-16 12:08:25.940,+63912****661,Personal_Mobile,1
"phluck.tv/AU3 100% deposit bonus, para sayo na! I-activate at simulan ang iyong winning streak.",smishing,2024-03-16 12:00:38.314,+63985****080,Personal_Mobile,1
winph.tv/paf 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.,smishing,2024-03-16 11:04:51.982,+63951****042,Personal_Mobile,1
"casinoph.tv/8g5bnA Sumali na at mag-enjoy sa libreng deposito. Mas mataas na tsansa, mas malaking panalo!",smishing,2024-03-16 04:20:26.941,+63981****021,Personal_Mobile,1
"promoph.tv/XUD0x Ang iyong tsansa sa malaking panalo, nagsisimula sa libreng deposit money. Kunin na!",smishing,2024-03-16 03:03:09.868,+63981****888,Personal_Mobile,1
mag deposit ka ng 100 at may FREE 168 ka:sv33.tv,smishing,2024-03-16 01:30:17.822,+63985****161,Personal_Mobile,1
"TGIF vibes at GoJackpot ! Don't miss out on the PayDay Blast ! Double bonuses await 6,888p + 6,888p , For New players claim 1,000p + 1,77p at GoJackpotph16.icu",smishing,2024-03-15 11:13:35.975,+63981****608,Personal_Mobile,1
"gamblingph.tv/1uCK17 100% deposit bonus, handa na para sayo. Doblehin ang iyong saya at panalo!",smishing,2024-03-14 19:02:28.629,+63912****895,Personal_Mobile,1
"winph.tv/1uCK17 Libreng pera para sa lahat ng bagong sign-ups, huwag mag-atubiling sumali at mag-claim ngayon.",smishing,2024-03-14 16:51:38.297,+63981****679,Personal_Mobile,1
"betslotsph.tv/XXeILi0o Libreng pera, libreng saya. Mag-sign up at mag-claim ng iyong bonus ngayon.",smishing,2024-03-14 13:43:06.632,+63951****475,Personal_Mobile,1
"winph.tv/zJUhr1d Mag-sign up at mag-enjoy sa 100% deposit bonus. Dobleng saya, dobleng panalo.",smishing,2024-03-14 13:34:20.016,+63912****895,Personal_Mobile,1
"I-download ang programa at makakuha ng P117
17v7li.bid",smishing,2024-03-13 22:46:07.543,+63950****443,Personal_Mobile,1
"Get Ready Finally Friday & March 15th PayDay! Free 6,888p bonus on Mar 15 at GoJackpot! Plus, 6,888p on Mar 15! Claim 1,000p+177p at GoJackpotph10.icu",smishing,2024-03-13 21:37:37.169,+63985****519,Personal_Mobile,1
"I-download ang programa at makakuha ng P117
17v7li.bid",smishing,2024-03-13 11:26:46.356,+63950****978,Personal_Mobile,1
winph.tv/fsLqAU Maglaro nang may confidence! Libreng deposit money para sa bagong simula.,smishing,2024-03-13 09:10:40.608,+63985****174,Personal_Mobile,1
"luckwin.tv/fsLqAU Libreng pera, libreng pagkakataon sa jackpot. Simulan na ang iyong pagwawagi.",smishing,2024-03-13 08:50:19.090,+63981****196,Personal_Mobile,1
betslotsph.tv/3uMkv7 Doblehin ang saya at panalo! 100% deposit bonus sa iyong una. Mag-register na.,smishing,2024-03-13 04:22:54.223,+63981****221,Personal_Mobile,1
"Join Slots Milestone Event & Win 70,000p prize! Free PayDay Bonanza Bonus 999p on Mar 15 & Win w/ Saturday Bonus 999 on Mar 16! Free 588p+388p at WinPlusPh2.icu",smishing,2024-03-12 16:39:45.743,+63985****449,Personal_Mobile,1
Tara na’t manalo sa ₱10 mo gawin nating 15k!  spinsarc.tv,smishing,2024-03-12 11:46:57.329,+63981****304,Personal_Mobile,1
slotsbet.tv/rFE9sEC Libreng pera para sa iyong paglalaro adventure. I-claim mo na at simulan ang panalo.,smishing,2024-03-12 07:57:12.701,+63981****460,Personal_Mobile,1
"slotph.tv/YJcVQ Double ang iyong deposito, double ang fun. Kunin ang 100% deposit bonus ngayon.",smishing,2024-03-12 07:15:41.934,+63948****358,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-12 02:28:41.183,+63948****474,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph8.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-11 16:28:35.673,+63964****134,Personal_Mobile,1
"Makakakuha ang mga bagong user ng 100% na bonus sa kanilang unang deposito
g3b61jh.bid",smishing,2024-03-11 13:49:45.167,+63950****074,Personal_Mobile,1
"Starting March 12, Apple/iOS users will no longer be able to use the old BDO Digital Banking App.

Continue to invest in UITFs via the new BDO Online app. Just click Manage Investments to invest online.

For inquiries regarding trust and investment products, email us at trustcustomercare@bdo. com. ph or call the BDO Contact Center at (02) 8631-8000.",smishing,2024-03-11 04:05:19.098,BDO,Verified_Brand,1
"[Epicwin ]: Join us & enjoy limited 100% BONUS

Trusted website : EpicWinph5.icu

Deposit and get 100% & get BONUS everyday",smishing,2024-03-10 15:05:36.975,+63981****863,Personal_Mobile,1
"[Epicwin ]: Join us & enjoy limited 100% BONUS

Trusted website : EpicWinph5.icu

Deposit and get 100% & get BONUS everyday",smishing,2024-03-09 19:30:22.632,+63981****021,Personal_Mobile,1
"Hurry! WinPlus Saturday special T.G.I.S! Enjoy Free 999 bonus, Jackpot vibes. Plus, bonus treats 588p+388p at WinPlusph2.icu",smishing,2024-03-09 11:26:01.875,+63964****915,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
ffx78.bid",smishing,2024-03-09 11:03:44.817,+63981****017,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
ffx78.bid",smishing,2024-03-08 10:56:09.511,+63950****568,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
ffx78.bid",smishing,2024-03-07 19:13:48.132,+63948****460,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
ffx78.bid",smishing,2024-03-07 12:56:09.603,+63950****203,Personal_Mobile,1
"ay malayang nag-aalok sa iyo ng 88 P , kunin ito dito:ty80.tv",smishing,2024-03-06 22:43:38.584,+63912****885,Personal_Mobile,1
"Magdeposito ng 150P ngayong linggo at manalo ng 170,000P!
a8sdk.bid",smishing,2024-03-06 19:39:49.111,+63985****073,Personal_Mobile,1
Get Ready For Thanks God It's Saturday event on March 9th with free 999p & 10th PayDay Bonanza with 999p on WinningPlus! Get Extra 588p+388p on WinPlusPh8.icu,smishing,2024-03-06 14:31:43.146,+63963****373,Personal_Mobile,1
"Join March 5 PayDay Blast For Free 6,888p bonus on GoJackpot! Claim 1,000p+177p bonus on new register. Win Jackpot & Get 239% extra bonus on GoJackpotph21.icu",smishing,2024-03-05 11:44:35.439,+63981****465,Personal_Mobile,1
"Paldo talaga kapag nag download ng Panalobet App!
Easy P58 agad!
Idagdag mo pa ang 200% Welcome Bonus!
Sign Up now!  ta777.tv/Omd",smishing,2024-03-04 11:07:46.538,+63912****657,Personal_Mobile,1
"[Epicwin ]: Join us & enjoy limited 100% BONUS

Trusted website : EpicWinph1.icu

Deposit and get 100% & get BONUS everyda",smishing,2024-03-03 19:23:44.926,+63981****460,Personal_Mobile,1
ugccuprno1z0h7r.muffermissourian.tw/dfyv8shz7idqn5t 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.,smishing,2024-03-03 07:53:44.992,+63981****275,Personal_Mobile,1
<REAL NAME> Mag register at i-claim ang iyong 128% first deposit rewards up to 10888! Don't miss out the chance!:ty72.tv ,smishing,2024-03-02 16:23:36.681,+63981****064,Personal_Mobile,1
vymuscyi9bs.falseworkredux.ms/dhi8asq1lm8ydu0pdhc0n 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.,smishing,2024-03-02 15:15:13.065,+63951****610,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
a8sdk.bid",smishing,2024-03-02 15:01:55.800,+63950****350,Personal_Mobile,1
"1lhzttdmjlcnie.barkeepforeweigh.la/v9a1uheay93n386ll0nt3 Dagdag na pera, dagdag na saya. I-enjoy ang 100% deposit bonus sa unang pagsali.",smishing,2024-03-02 09:12:48.235,+63981****478,Personal_Mobile,1
"Hurry! WinPlus Saturday special T.G.I.S! Enjoy Free 999 bonus, Jackpot vibes. Plus, bonus treats 588p+388p at WinPlusph2.icu",smishing,2024-03-02 01:34:31.286,+63985****709,Personal_Mobile,1
"Good day from GCash,

Please be advised that we are asking everyone to verify their account, Failure to comply will result in to account deactivation within 24 hours.

Verify here:
llink.ee/GCashAlert
",smishing,2024-03-01 10:45:22.026,+63981****471,Personal_Mobile,1
"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin2.icu",smishing,2024-02-29 16:23:44.638,+63948****781,Personal_Mobile,1
"Get Ready For 29 Feb PayDay Blast Free 6,888p Bonus! Spin New Year Wheel to win Mitsubishi,Toyota Cars & iPhone 15! Claim Free 1,000p+177p at GoJackpotph23.icu",smishing,2024-02-28 11:42:44.973,+63930****163,Personal_Mobile,1
"8t8u9e2.hockerwrenlike.tw/u7um1nsw78ip1k3oxrg2i8 Double ang iyong deposito, double ang fun. Kunin ang 100% deposit bonus ngayon.",smishing,2024-02-28 10:33:20.570,+63985****931,Personal_Mobile,1
"ya0nuxeorvj7k76x.muffermissourian.tw/7n1qqhgr7waet9x35ztasi Dagdag pera, dagdag tsansa sa panalo. 100% deposit bonus, sa'yo na!",smishing,2024-02-28 05:52:44.792,+63981****568,Personal_Mobile,1
vvo4xsy7al0uk7.exodermscointer.si/xvokxfvdofamh4fnsp I-double ang iyong pera at tsansa sa panalo. Mag-enjoy sa 100% deposit bonus sa aming site.,smishing,2024-02-28 05:45:15.717,+63981****959,Personal_Mobile,1
wrewgkg6.sidewayshogwort.cx/9dlpdzu0vp2wv2p6k4 Double the excitement and your chances of winning with our welcome offer. Claim your 100% deposit bonus.,smishing,2024-02-28 02:23:36.070,+63951****565,Personal_Mobile,1
o313ts5.sidewayshogwort.cx/kng8xlbzvlcgu6z5c96ej Play with confidence! Enjoy a free deposit for a happy start to your gaming experience.,smishing,2024-02-28 02:01:59.674,+63951****039,Personal_Mobile,1
"fzmxm.hockerwrenlike.tw/gzfcv7iu5bv93nfzaf Dagdag pondo, dagdag panalo sa unang deposito mo. I-enjoy ang 100% bonus namin.",smishing,2024-02-28 01:10:30.185,+63981****181,Personal_Mobile,1
bet.cassenatrundling.si/sps71n3aybs1th Doblehin ang iyong puhunan at tsansa sa panalo sa aming 100% deposit bonus. Maglaro na!,smishing,2024-02-27 15:05:52.386,+63981****567,Personal_Mobile,1
"lairlessphenotype.gl/sps71n3aybs1th Double ang iyong deposito, double ang fun. Kunin ang 100% deposit bonus ngayon.",smishing,2024-02-27 14:35:25.414,+63910****412,Personal_Mobile,1
cassenatrundling.si/5abxisj5 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.,smishing,2024-02-27 11:08:03.886,+63964****124,Personal_Mobile,1
"anepiaparada.la/tb6r8ii6z2lw79ke7y I-double ang pondo, i-double ang fun. 100% deposit bonus, para sa'yo na!",smishing,2024-02-27 09:14:52.747,+63970****571,Personal_Mobile,1
anepiaparada.la/iidtw2au Libreng pera sa pag-sign up? Dito lang yan! Simulan na ang iyong panalo.,smishing,2024-02-27 08:19:02.198,+63970****304,Personal_Mobile,1
"anepiaparada.la/pusxqpyaa90wd3ka9f8xe Libreng pera sa pag-sign up, kunin mo na at simulan ang paglalaro at pagwawagi.",smishing,2024-02-27 05:07:43.661,+63985****419,Personal_Mobile,1
"talmudizestample.gl/xknxqk2m Mag-sign up, maglaro, at manalo! Libreng deposito, handa na para sayo.",smishing,2024-02-27 04:08:52.363,+63951****597,Personal_Mobile,1
veniseantimethodi.ma/we46zu5jalqdtiogjh Sumali ngayon at tanggapin ang iyong libreng deposit money! Simulan ang panalo ngayon.,smishing,2024-02-27 04:08:39.899,+63981****660,Personal_Mobile,1
cassenatrundling.si/96x6j5rxpckayj 100% dagdag sa iyong unang deposito! Sino ang ayaw ng dobleng saya?,smishing,2024-02-27 03:32:08.579,+63981****176,Personal_Mobile,1
"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin2.icu",smishing,2024-02-27 03:24:48.248,+63981****921,Personal_Mobile,1
talmudizestample.gl/lvn5glv029 Dagdagan ang iyong pagkakataong manalo. Libreng deposit money pagkatapos mag-register.,smishing,2024-02-27 03:11:01.609,+63910****172,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
s77sd.bid",smishing,2024-02-26 11:39:42.890,+63950****203,Personal_Mobile,1
"Congratulations GCash User! You have received P10,500 from GCash Loyalty Team. Claim your cash by clicking the link below. Claim your cash at gcash-redeemloyalty.website/claim Thank you for choosing GCash App.",smishing,2024-02-26 11:17:54.644,+63912****133,Personal_Mobile,1
promolink.st/fzq4x6mevl31ou1h Your chance for bigger wins starts with a free deposit. Sign up now and enjoy your bonus.,smishing,2024-02-26 09:45:12.061,+63981****434,Personal_Mobile,1
Security Tip: Lock or Unlock your BDO Credit or Debit Cards anytime you want with the new BDO Online app. Download BDO Online and sign up today!,smishing,2024-02-26 02:50:59.469,BDO,Verified_Brand,1
Bigyan mo ng chance ang 9 pesos mo na maging 45k sa Fengshen. Ikaw na ba ang next winner? Sali na sa rwltoyq07hji.bonus.lc.,smishing,2024-02-26 02:17:47.666,+63946****315,Personal_Mobile,1
Pusta na! As low as 3 pesos for a chance to win 70k with Crazy 777. Tara sa r1w3t5z0mepjd59ms.bonus.fm.,smishing,2024-02-26 02:00:18.156,+63912****581,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
s77sd.bid",smishing,2024-02-25 22:04:42.701,+63909****330,Personal_Mobile,1
This is your moment! Bet 4 pesos in Charge Buffalo and you might just land a 70k win. Play to win at nba7lib3zzqmoo8wqx4wex.bonus.lc.,smishing,2024-02-25 21:32:54.462,+63981****195,Personal_Mobile,1
"Gusto mo bang maging next big winner? 40 pesos lang sa Gold Rush, pwede kang manalo ng 35k! Tara na sa enbonhtwrgpo63wetcm0vh07.bonus.fm.",smishing,2024-02-25 19:57:17.755,+63981****746,Personal_Mobile,1
Feeling lucky today? Turn your 5 pesos into 100k in Money Coming. Your fortune awaits at ujlrgzpq6nz9nt06xossj.bonus.fm.,smishing,2024-02-25 16:43:39.644,+63951****232,Personal_Mobile,1
"P158 mobile freebie, iyo na ngayon! Plus, hanggang P1188 bonus sa unang deposito. ok3y5sss5hiyj7t8zoip54io.bonus.lc",smishing,2024-02-25 16:02:38.771,+63912****359,Personal_Mobile,1
Eksklusibo para sa mobile: P158 libre! Plus P18-P1188 bonus sa pagrehistro. 100% dagdag sa unang deposito. 876t9bsvuvkzik.bonus.lc,smishing,2024-02-24 20:44:07.207,+63951****384,Personal_Mobile,1
"P158 mobile bonus, tawag sa iyo! Magrehistro para sa P18-P1188 bonus. Unang deposito may 100% dagdag. f7g3cn0rs8k9cqllnbh49.bonus.lc",smishing,2024-02-24 18:34:33.237,+63981****584,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win at s0d8f.bid",smishing,2024-02-24 15:43:30.072,+63950****997,Personal_Mobile,1
Maglaro sa pinakamalaking platform at makuha ang 298P na bonus. 100% dagdag await sa first deposit! Alamin paano: bonus.fm/3XvFgccQFDo8R,smishing,2024-02-24 12:23:57.917,+63964****393,Personal_Mobile,1
"Gusto mo bang maging next big winner? 8 pesos lang sa Fortune Gems, pwede kang manalo ng 15k! Tara na sa bonus.fm/uQhLLenm.",smishing,2024-02-24 08:20:17.343,+63981****713,Personal_Mobile,1
"Gusto mo bang maging next big winner? 8 pesos lang sa Fortune Gems, pwede kang manalo ng 15k! Tara na sa bonus.fm/uQhLLenm.",smishing,2024-02-24 08:19:35.964,+63985****201,Personal_Mobile,1
Maglaro sa pinakamalaking platform at makuha ang 298P na bonus. 100% dagdag await sa first deposit! Alamin paano: promolink.st/GqrnTNxQOVyXio,smishing,2024-02-24 03:18:40.931,+63981****001,Personal_Mobile,1
"Big wins, small stakes! See if 6 pesos can become 60k in Golden Empire. Dare to win at bonus.ms/QuYWlk7nk7PWp.",smishing,2024-02-24 01:15:10.779,+63985****478,Personal_Mobile,1
"Libreng P158 para sa mobile users! Plus, sign-up bonus na P18-P1188. Doblehin ang deposito mo ngayon. promolink.st/ihtQGtNuGaOd2aj5",smishing,2024-02-23 17:20:09.972,+63981****245,Personal_Mobile,1
P158 libre para sayo sa mobile. Mag-sign up at makuha ang P18-P1188. Doble sa deposito. bonus.lc/Si2NmlfPiPAEs,smishing,2024-02-23 15:15:58.959,+63981****388,Personal_Mobile,1
"Para sa mga mobile user, P158 libre + hanggang P1188 bonus. Doblehin ang saya sa unang deposito mo. bonus.fm/RkjLKiteNuzk07De",smishing,2024-02-23 10:05:47.950,+63981****357,Personal_Mobile,1
"Para sa mga mobile user, P158 libre + hanggang P1188 bonus. Doblehin ang saya sa unang deposito mo. bonus.lc/lk5dPLLXbs8",smishing,2024-02-23 09:20:41.942,+63930****411,Personal_Mobile,1
Big wins await! Just 50 pesos could get you 80k in Mega Ace. Discover more at promolink.sh/vhMBpxMO8S.,smishing,2024-02-23 07:08:15.738,+63946****886,Personal_Mobile,1
Imagine turning a small bet of 25 pesos into a huge 80k win with Gold Rush. It's possible! Find out how at clickhere.cx/zj0I45ffgK.,smishing,2024-02-22 22:59:36.257,+63963****464,Personal_Mobile,1
"P158 mobile bonus at P18-P1188 welcome bonus, sa iyo. Doble sa unang deposito! promolink.sh/XBO07BiG8jcGO",smishing,2024-02-22 22:25:58.418,+63981****395,Personal_Mobile,1
"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone
1OO% na bonus sa unang deposito
bv6ak.bid",smishing,2024-02-22 18:04:16.728,+63950****548,Personal_Mobile,1
Pharaoh's Treasure offers you a chance to win 95k from just 45 pesos. Dare to win? Go to promolink.st/MbqmThj1.,smishing,2024-02-22 16:47:54.701,+63981****415,Personal_Mobile,1
"Imagine, 4 pesos could turn into 5k! Play Gold Rush now. Visit bonus.fm/MvCHnqQChHjVN for the magic.",smishing,2024-02-22 15:44:44.953,+63985****576,Personal_Mobile,1
Income ba? Mag DOWNLOAD APP para maka received ng up to 688 free. + 177: jl77.tv,smishing,2024-02-22 13:47:03.746,+63985****965,Personal_Mobile,1
Feeling lucky today? Turn your 4 pesos into 55k in Money Coming. Your fortune awaits at bonus.ms/ytF8ppkU.,smishing,2024-02-22 11:14:23.676,+63963****976,Personal_Mobile,1
This is your moment! Bet 4 pesos in Charge Buffalo and you might just land a 70k win. Play to win at promolink.st/Ye4VrPdC.,smishing,2024-02-22 09:04:43.872,+63981****546,Personal_Mobile,1
"Imagine, 2 pesos could turn into 40k! Play Crazy Hunter now. Visit promolink.st/Ye4VrPdC for the magic.",smishing,2024-02-22 08:49:42.925,+63951****210,Personal_Mobile,1
Imagine turning a small bet of 25 pesos into a huge 80k win with Gold Rush. It's possible! Find out how at clickhere.cx/9gvArNbal.,smishing,2024-02-22 05:41:21.879,+63930****246,Personal_Mobile,1
"Your next play could be the big win! With just 9 pesos on Gold Rush, 75k could be yours. See the magic happen at promolink.st/4q2nDfnOApkLX.",smishing,2024-02-22 04:00:53.455,+63981****169,Personal_Mobile,1
This is your moment! Bet 20 pesos in Golden Empire and you might just land a 35k win. Play to win at clickhere.cx/XLVFHiAVCPk6e3.,smishing,2024-02-22 00:35:30.943,+63930****804,Personal_Mobile,1
Transform your day with just 25 pesos in Super Ace and potentially win 55k. Your winning story starts at bonus.ms/apdILhA63g9UbIe.,smishing,2024-02-21 23:33:07.044,+63951****668,Personal_Mobile,1
Feeling lucky today? Turn your 45 pesos into 85k in All Baba. Your fortune awaits at clickhere.cx/66pg1429620.,smishing,2024-02-21 22:24:53.119,+63981****510,Personal_Mobile,1
"Greetings from GCash,

Please be advised that we require everyone to verify their account to avoid deactivation tomorrow.

Verify here:
llink.ee/SaveCares",smishing,2024-02-21 13:27:06.584,+63970****413,Personal_Mobile,1
"Magr3histr0 0nline pra sa mga lar0 ng makakuhaa ng P99-9999
clickhere.cx/ri55chSB66",smishing,2024-02-21 06:18:39.710,+63909****815,Personal_Mobile,1
"Congratulations GCash User! You have received P14,500 from GCash Loyalty Team. Claim your cash by clicking the link below. Claim your cash at gcash-prizeloyalty.website/claim Thank you for choosing GCash App.",smishing,2024-02-21 05:24:56.885,+63964****730,Personal_Mobile,1
Ever dreamed of turning 35 pesos into 15k? Mega Ace might just be your lucky star! Explore more at phpromo.website/P4RVZ8w4RtQ.,smishing,2024-02-21 01:30:29.505,+63981****516,Personal_Mobile,1
"Hinahanap mo ba ang susunod mong big win? 35 pesos lang sa Crazy Hunter, at baka 45k na ang iuuwi mo! Check mo na sa phpromo.website/i3tWwi0OhtT9UZ.
",smishing,2024-02-20 21:49:29.331,+63981****844,Personal_Mobile,1
"Congratulations GCash User! You have received P25,500 from GCash Loyalty Team. Claim your cash by clicking the link below. Claim your cash at gcash-receivedmoney.website/claim Thank you for choosing GCash App.",smishing,2024-02-20 16:57:31.515,+63912****848,Personal_Mobile,1
"Enjoy PAYDAY Blast on Feb 20 for Free 6,888p at GoJackpot! New Year Wheel offers Mitsubishi Xpander, Samsung TV & More! Free 1,000p & 177p at GoJackpotph16.icu",smishing,2024-02-20 11:44:22.007,+63981****089,Personal_Mobile,1
"Grabe umulan nang scatter 2 pesos bet 7k panalo   
clickhere.cx/iAeh1vv21PBxy",smishing,2024-02-18 12:36:17.107,+63963****980,Personal_Mobile,1
"Makakuha ng 298PHP nang libre, 100% na bonus sa unang pag-click sa deposito  phpromo.website/hBGH8Vx2",smishing,2024-02-17 10:46:28.398,+63910****575,Personal_Mobile,1
"Makakuha ng 298PHP nang libre, 100% na bonus sa unang pag-click sa deposito  phpromo.website/6HOIXUSJXAGVN",smishing,2024-02-17 09:41:41.178,+63912****928,Personal_Mobile,1
"Makakuha ng 298PHP nang libre, 100% na bonus sa unang pag-click sa deposito  phpromo.website/og3jpOGDJHXhcZdy",smishing,2024-02-17 06:57:08.269,+63981****712,Personal_Mobile,1
Link your chosen BDO account or card on the BDO Pay app to discover exclusive deals for you! Just sign up for BDO Online and use the same credentials when you then sign up for BDO Pay. Download now!,smishing,2024-02-17 04:04:44.431,BDO,Verified_Brand,1
Bet 20 pesos lang to 74k wins Grabee ka din tlga super ace!  clickhere.cx/83ljMWoqF3m,smishing,2024-02-16 15:55:00.063,+63985****317,Personal_Mobile,1
"Get P298 for free at with your m0bile phone
1OO % bonus on your topup clickhere.cx/X7A8ChbqyLiX8td",smishing,2024-02-16 09:52:03.930,+63981****420,Personal_Mobile,1
"Enjoy Feb 16 FRIDAY Free 6,888p BONU on GoJackpot! Spin Love & New Year Wheel for GLAMIRA,MISUBISHI Car & SAMSUNG TV! Get Free 1000p + 177p at GoJackpotph13.icu",smishing,2024-02-16 03:57:58.501,+63930****341,Personal_Mobile,1
